lat, long, distance, accumulated distance, raw heading, smoothed heading, calculated heading, opt calculated heading, section type mask, section type, PAH/IH, optimized PAH/IH, PAHS, optimized PAHS
45.6405028880875, -92.99211000000001,2.9999999998848903, 119.77294030198041,360, 349.0235595703125, 50, 50, 50, NA, NA, NA, NA, NA
45.64052983754602, -92.99211000000001,2.9999999998848903, 122.7729403018653,360, 350.6097412109375, 50, 50, 50, NA, NA, NA, NA, NA
45.64055678700454, -92.99211000000001,2.9999999998848903, 125.7729403017502,360, 352.06396484375, 50, 50, 50, NA, NA, NA, NA, NA
45.640583736463064, -92.99211000000001,2.9999999998848903, 128.7729403016351,360, 353.39111328125, 50, 50, 50, NA, NA, NA, NA, NA
45.64061068592159, -92.99211000000001,2.9999999998848903, 131.77294030151998,360, 354.5959777832031, 50, 50, 50, NA, NA, NA, NA, NA
45.64063763538011, -92.99211000000001,2.9999999998848903, 134.77294030140487,360, 355.6836853027344, 50, 50, 50, NA, NA, NA, NA, NA
45.64066458483863, -92.99211000000001,2.9999999998848903, 137.77294030128976,360, 356.65948486328125, 50, 50, 50, NA, NA, NA, NA, NA
45.640691534297154, -92.99211000000001,2.9999999998848903, 140.77294030117466,360, 357.52880859375, 50, 50, 50, NA, NA, NA, NA, NA
45.64071848375568, -92.99211000000001,2.9999999998848903, 143.77294030105955,360, 358.2972106933594, 50, 50, 50, NA, NA, NA, NA, NA
45.6407454332142, -92.99211000000001,2.9999999998848903, 146.77294030094444,360, 358.97039794921875, 50, 50, 50, NA, NA, NA, NA, NA
45.64077238267272, -92.99211000000001,2.9999999998848903, 149.77294030082933,360, 359.5538635253906, 50, 50, 50, NA, NA, NA, NA, NA
45.640799332131245, -92.99211000000001,2.9999999998848903, 152.77294030071423,360, 360.0535888671875, 50, 50, 50, NA, NA, NA, NA, NA
45.64082628158977, -92.99211000000001,2.9999999998848903, 155.77294030059912,360, 360.47515869140625, 50, 50, 50, NA, NA, NA, NA, NA
45.64085323104829, -92.99211000000001,2.9999999998848903, 158.772940300484,360, 360.8244323730469, 50, 50, 50, NA, NA, NA, NA, NA
45.64088018050681, -92.99211000000001,2.9999999998848903, 161.7729403003689,360, 361.10699462890625, 50, 50, 50, NA, NA, NA, NA, NA
45.640907129965335, -92.99211000000001,2.9999999998848903, 164.7729403002538,360, 361.3284606933594, 50, 50, 50, NA, NA, NA, NA, NA
45.64093407942386, -92.99211000000001,2.9999999998848903, 167.77294030013869,360, 361.4944763183594, 50, 50, 50, NA, NA, NA, NA, NA
45.64096102888238, -92.99211000000001,2.9999999998848903, 170.77294030002358,360, 361.6105041503906, 50, 50, 50, NA, NA, NA, NA, NA
45.6409879783409, -92.99211000000001,2.9999999998848903, 173.77294029990847,360, 361.6817626953125, 360.93002004713793, 360.92300659179676, 100, Straight, 360.93002004713793, 360.92300659179676, NA, NA
45.641014927799425, -92.99211000000001,2.9999999998848903, 176.77294029979336,360, 361.7135314941406, 360.93002004713793, 360.92300659179676, 100, Straight, 360.93002004713793, 360.92300659179676, NA, NA
45.64104187725795, -92.99211000000001,2.9999999998848903, 179.77294029967825,360, 361.7107238769531, 360.93002004713793, 360.92300659179676, 100, Straight, 360.93002004713793, 360.92300659179676, NA, NA
45.641090000000005, -92.99211000000001,5.3569991414613565, 185.1299394411396,360, 361.67828369140625, 360.93002004713793, 360.92300659179676, 100, Straight, 360.93002004713793, 360.92300659179676, NA, NA
45.64111694887235, -92.99211025423466,3.0000000009784857, 188.1299394421181,359.62209632951067, 361.6207580566406, 360.93002004713793, 360.92300659179676, 100, Straight, 360.93002004713793, 360.92300659179676, NA, NA
45.6411438977447, -92.99211050846931,3.0000000009157133, 191.1299394430338,359.6220965114525, 361.5426330566406, 360.93002004713793, 360.92300659179676, 100, Straight, 360.93002004713793, 360.92300659179676, NA, NA
45.641170846617044, -92.99211076270396,3.0000000008529404, 194.12993944388674,359.6220966931269, 361.44805908203125, 360.93002004713793, 360.92300659179676, 100, Straight, 360.93002004713793, 360.92300659179676, NA, NA
45.64119779548939, -92.99211101693861,3.0000000007901675, 197.12993944467692,359.62209687475666, 361.3412170410156, 360.93002004713793, 360.92300659179676, 100, Straight, 360.93002004713793, 360.92300659179676, NA, NA
45.641224744361736, -92.99211127117326,3.000000000727395, 200.12993944540432,359.622097056565, 361.2254943847656, 360.93002004713793, 360.92300659179676, 100, Straight, 360.93002004713793, 360.92300659179676, NA, NA
45.64125169323408, -92.9921115254079,3.0000000006646226, 203.12993944606893,359.62209723832876, 361.1046142578125, 360.93002004713793, 360.92300659179676, 100, Straight, 360.93002004713793, 360.92300659179676, NA, NA
45.64127864210643, -92.99211177964256,3.00000000060185, 206.1299394466708,359.62209742018183, 360.9816589355469, 360.93002004713793, 360.92300659179676, 100, Straight, 360.93002004713793, 360.92300659179676, NA, NA
45.641305590978774, -92.9921120338772,3.0000000005390777, 209.12993944720986,359.62209760194577, 360.85980224609375, 360.93002004713793, 360.92300659179676, 100, Straight, 360.93002004713793, 360.92300659179676, NA, NA
45.64133253985112, -92.99211228811185,3.000000000476305, 212.12993944768618,359.62209778362063, 360.7415771484375, 360.93002004713793, 360.92300659179676, 100, Straight, 360.93002004713793, 360.92300659179676, NA, NA
45.64135948872347, -92.9921125423465,3.0000000004135323, 215.12993944809972,359.62209796525093, 360.62957763671875, 360.93002004713793, 360.92300659179676, 100, Straight, 360.93002004713793, 360.92300659179676, NA, NA
45.64138643759581, -92.99211279658115,3.00000000035076, 218.12993944845047,359.62209814723815, 360.52587890625, 360.93002004713793, 360.92300659179676, 100, Straight, 360.93002004713793, 360.92300659179676, NA, NA
45.64141338646816, -92.9921130508158,3.0000000002879874, 221.12993944873847,359.6220983290916, 360.4324645996094, 360.93002004713793, 360.92300659179676, 100, Straight, 360.93002004713793, 360.92300659179676, NA, NA
45.641440335340505, -92.99211330505045,3.000000000225215, 224.12993944896368,359.6220985105884, 360.3509521484375, 360.93002004713793, 360.92300659179676, 100, Straight, 360.93002004713793, 360.92300659179676, NA, NA
45.64146728421285, -92.9921135592851,3.000000000162442, 227.1299394491261,359.6220986925312, 360.2828063964844, 360.93002004713793, 360.92300659179676, 100, Straight, 360.93002004713793, 360.92300659179676, NA, NA
45.6414942330852, -92.99211381351975,3.0000000000996696, 230.1299394492258,359.6220988742066, 360.2291564941406, 360.93002004713793, 360.92300659179676, 100, Straight, 360.93002004713793, 360.92300659179676, NA, NA
45.64152118195754, -92.9921140677544,3.000000000036897, 233.12993944926268,359.622099055882, 360.1909484863281, 360.93002004713793, 360.92300659179676, 100, Straight, 360.93002004713793, 360.92300659179676, NA, NA
45.64154813082989, -92.99211432198905,2.9999999999741247, 236.12993944923682,359.6220992379589, 360.1689147949219, 360.93002004713793, 360.92300659179676, 100, Straight, 360.93002004713793, 360.92300659179676, NA, NA
45.641575079702235, -92.9921145762237,2.999999999911352, 239.12993944914817,359.6220994194561, 360.1634826660156, 360.1689147949219, 360.1689147949219, 110, Transient, 360.93002004713793, 360.93002004713793, 0.012471793227115405, 0.012471793227115405
45.64160202857458, -92.99211483045835,2.9999999998485793, 242.12993944899674,359.6220996013993, 360.17486572265625, 360.200898045697, 360.200898045697, 110, Transient, 360.93002004713793, 360.93002004713793, 0.012471793227115405, 0.012471793227115405
45.64162897744693, -92.992115084693,2.999999999785807, 245.12993944878255,359.6220997829413, 360.2032470703125, 360.2122811023376, 360.2122811023376, 110, Transient, 360.93002004713793, 360.93002004713793, 0.012471793227115405, 0.012471793227115405
45.641655926319274, -92.99211533892765,2.9999999997230344, 248.12993944850558,359.62209996492936, 360.2483215332031, 360.24066244999386, 360.24066244999386, 110, Transient, 360.93002004713793, 360.93002004713793, 0.012471793227115405, 0.012471793227115405
45.64168287519162, -92.9921155931623,2.999999999660262, 251.12993944816586,359.62210014664987, 360.3099060058594, 360.2857369128845, 360.2857369128845, 110, Transient, 360.93002004713793, 360.93002004713793, 0.012471793227115405, 0.012471793227115405
45.641709824063966, -92.99211584739695,2.9999999995974895, 254.12993944776335,359.6221003282367, 360.38739013671875, 360.34732138554074, 360.34732138554074, 110, Transient, 360.93002004713793, 360.93002004713793, 0.012471793227115405, 0.012471793227115405
45.64173677293631, -92.9921161016316,2.999999999534717, 257.12993944729806,359.6221005100912, 360.4802551269531, 360.4248055164001, 360.4248055164001, 110, Transient, 360.93002004713793, 360.93002004713793, 0.012471793227115405, 0.012471793227115405
45.64176372180866, -92.99211635586624,2.999999999471944, 260.12993944677,359.6221006919457, 360.5876159667969, 360.5176705066345, 360.5176705066345, 110, Transient, 360.93002004713793, 360.93002004713793, 0.012471793227115405, 0.012471793227115405
45.641790670681004, -92.9921166101009,2.9999999994091717, 263.12993944617915,359.6221008737558, 360.7086486816406, 360.62503134647824, 360.62503134647824, 110, Transient, 360.93002004713793, 360.93002004713793, 0.012471793227115405, 0.012471793227115405
